user_id,recs
1260,"[861792, 5578547, 1074499, 891141, 15571171, 903800, 998444, 9187298, 1042697, 866540, 1051516, 1008547, 1127831, 829323, 1019643, 909714, 1082185, 854852, 902396, 922127, 838733, 1130323, 1058997, 945662, 913459, 1102949, 901666, 961554, 1026118, 1040693, 971807, 999104, 1119060, 9859128, 870515, 931671, 867469, 1071939, 925425, 1013389, 1110409, 1057260, 949257, 840361, 5570882, 5568447, 15972790, 947441, 1076580, 15972565]"
1261,"[899580, 1120085, 964327, 6534178, 1082185, 1034837, 840361, 5569471, 950557, 922318, 15716589, 827180, 1100410, 1076738, 1126310, 1025719, 9526572, 949620, 5568228, 842522, 969149, 870843, 1036693, 12263016, 971507, 15971907, 1133157, 9526448, 955910, 1055044, 969252, 911432, 869874, 1032407, 1016797, 878758, 908277, 12187392, 847598, 15716465, 947039, 8249476, 5978656, 1052082, 15973193, 15660094, 8091192, 1082185, 6534178, 1029743]"
1263,"[866211, 1088835, 1132770, 833866, 6534178, 12487816, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349]"
1264,"[1093721, 961554, 834631, 15926712, 949965, 1123792, 1106523, 1029743, 1011300, 839849, 962568, 949294, 919681, 1053690, 994928, 1092026, 1036501, 1042907, 1039589, 916767, 12456375, 1013703, 15972074, 837647, 945914, 7025362, 868764, 6034221, 9419888, 1060872, 1023021, 6423786, 843339, 991092, 14111798, 1078176, 1123252, 892433, 871071, 911949, 6554805, 1038703, 16770167, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404]"
1265,"[1082185, 834484, 921744, 5570383, 1022003, 905539, 1056427, 1075707, 1133018, 995242, 1064908, 879504, 1132343, 1125530, 878636, 1060673, 852572, 1137176, 5978656, 856207, 1098225, 13512863, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190]"
1266,"[1121636, 13512017, 12604470, 7167249, 931672, 1083328, 849202, 975180, 1139569, 913202, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471]"
1267,"[1117514, 953713, 15595945, 1014054, 1119051, 1082185, 829852, 878445, 1066685, 862349, 1101173, 916122, 869577, 849315, 13842090, 13842214, 1121763, 916159, 7407646, 1013210, 5585299, 8249383, 13876902, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624]"
1268,"[1088205, 1082990, 7441679, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476]"
1269,"[910032, 969866, 989935, 1057260, 1125219, 889188, 981760, 1029743, 1070820, 845196, 970792, 839147, 1101589, 1133328, 12456960, 891516, 900319, 15924952, 1108940, 1008435, 15596520, 950030, 1132204, 16769659, 13512625, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075]"
1270,"[1082185, 1028816, 819840, 900802, 1137688, 1037863, 1026118, 1069714, 908846, 849297, 893651, 6464144, 848071, 15926827, 1118393, 835243, 868548, 962266, 1133018, 13416421, 13002975, 923751, 868971, 15778315, 1017059, 1005935, 15927714, 5586918, 1082611, 1122998, 951907, 1123771, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776]"
1271,"[1070538, 912146, 9364200, 1030819, 976955, 1119879, 881200, 1050310, 1029743, 884686, 864279, 6533936, 903800, 998373, 947412, 1137284, 822226, 924198, 1082185, 1098844, 871611, 896369, 978343, 12352293, 878996, 10285137, 944534, 981760, 951590, 6039859, 908213, 6463724, 1038217, 933835, 1068719, 895930, 853119, 1120362, 835098, 979707, 985911, 990770, 887325, 1132968, 999794, 13115808, 1116096, 899459, 1121384, 961554]"
1272,"[992542, 851226, 1070845, 16100266, 860776, 6034857, 1107089, 991874, 892314, 995242, 905436, 1128240, 1001680, 10344971, 1055646, 863447, 9338009, 893651, 1039156, 962568, 865330, 5568729, 1020823, 911470, 941560, 1136955, 945273, 903325, 820560, 955313, 9858900, 868764, 893501, 1033142, 905582, 883932, 821083, 871252, 837969, 9837092, 987562, 1023196, 1110039, 979022, 999226, 898121, 1074516, 1060912, 966226, 893676]"
1273,"[12781498, 942711, 972143, 1133018, 1123792, 1133312, 7025046, 849843, 1077600, 15717057, 1131351, 884774, 995055, 5568995, 16055904, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249]"
1274,"[1082185, 1070820, 981760, 15926885, 1134522, 8090537, 1131438, 8090521, 951590, 1005186, 936355, 847344, 925514, 8090539, 904813, 1095275, 863885, 12696183, 1019643, 12731808, 861272, 1115874, 879504, 1138682, 865528, 963835, 8160319, 923149, 16770156, 911502, 15511891, 965766, 5568378, 15926712, 1113141, 995242, 960613, 8090536, 1037965, 1051069, 944317, 870211, 1031584, 1132789, 5569792, 6534030, 993379, 1089954, 882496, 1049832]"
1276,"[855672, 995785, 1022254, 834484, 860776, 962568, 1069415, 879528, 1082185, 1088552, 971507, 1081545, 958027, 954355, 1003141, 985420, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857]"
1277,"[897306, 911502, 12811534, 994262, 890610, 859075, 1100658, 7441210, 997907, 5572738, 870211, 977268, 864033, 866755, 940332, 846241, 836952, 908064, 866211, 1070015, 1037635, 1034125, 1029289, 6463742, 8090521, 1055646, 843929, 1120741, 6979005, 952593, 1132770, 7144136, 1090884, 962229, 909868, 959022, 5590695, 1106523, 893258, 836703, 12324841, 12731740, 13007837, 860037, 1033814, 1066716, 1006483, 870980, 951703, 947798]"
1278,"[16805950, 1106523, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690]"
1279,"[966891, 821464, 889319, 1034837, 1017041, 1075315, 1050543, 971325, 824555, 1138125, 16053242, 951526, 1092446, 1080566, 864033, 1116460, 906502, 966494, 879143, 1068843, 937292, 957232, 969866, 999730, 994928, 1034125, 1037635, 939636, 863337, 976955, 965766, 7155863, 898980, 1004906, 999714, 1093113, 1106523, 867667, 1043590, 15571171, 1103629, 1048462, 983016, 1013407, 864774, 931777, 938597, 1112754, 1062001, 822161]"
1280,"[1106301, 862651, 1119374, 949377, 1058997, 13189861, 1135355, 925579, 6904456, 7025250, 1015113, 5591609, 15972700, 1130763, 1112087, 846907, 871433, 833556, 1029737, 1076157, 8358420, 1091793, 1138296, 13911357, 15971899, 15660158, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484]"
1281,"[1103105, 834491, 1069788, 937928, 1079228, 995785, 907014, 840361, 1131344, 1069621, 15452729, 1081177, 985119, 840601, 1049788, 934676, 1074271, 928049, 1070702, 897752, 12810464, 1037863, 6533765, 6534178, 1078100, 1131382, 935851, 1123014, 12731667, 1087995, 970030, 1100125, 1135802, 860776, 1043920, 6034857, 870515, 882830, 822966, 1116089, 963238, 1083493, 1029616, 9337729, 961772, 966925, 1082185, 6534178, 1029743, 995242]"
1282,"[5592993, 868727, 1074499, 876504, 1038663, 861603, 1075536, 1025611, 972143, 1048849, 1047226, 5585510, 859075, 819308, 956486, 5592931, 1139827, 1130858, 1004906, 1070015, 951190, 1007191, 1015296, 1113111, 1096343, 857849, 909349, 1043416, 984715, 1096317, 839419, 950894, 905868, 1056762, 1053176, 1043766, 1127758, 985427, 1000488, 1062404, 8357613, 1131310, 976335, 1044078, 981760, 13213211, 14025154, 1126870, 871680, 1123014]"
1284,"[1104649, 1017061, 899624, 938700, 863449, 1030819, 973861, 1123792, 922561, 898980, 920308, 951590, 840361, 1050851, 927191, 1096036, 943233, 982790, 999971, 893018, 15926886, 974108, 8205218, 1042544, 999779, 852864, 889774, 877175, 10285144, 903567, 1126895, 949620, 845622, 1004906, 953677, 1110572, 933527, 1070702, 864893, 12731517, 905868, 1119784, 955399, 930137, 13382200, 1114374, 13115956, 1114678, 883681, 17291635]"
1285,"[9527223, 889779, 835788, 9526313, 9526730, 902192, 837569, 8065410, 883003, 1082185, 1026712, 899580, 1123792, 1035676, 915041, 831628, 863529, 945779, 938141, 1069979, 916122, 1069621, 961554, 1101173, 5569230, 941734, 15716097, 1098066, 829459, 845705, 6464086, 1004906, 1013321, 947201, 954495, 976998, 908531, 1006184, 1126310, 861701, 7440663, 12949790, 5568228, 871337, 948232, 1056162, 833723, 1009187, 907281, 1065593]"
1287,"[5978656, 1082185, 899459, 1117703, 883003, 974904, 1006188, 880150, 830775, 916654, 1042438, 914513, 883404, 868015, 957411, 904777, 9446855, 930803, 9677357, 15972074, 940700, 1041796, 930553, 13008461, 990797, 967729, 9928293, 896626, 998037, 9859128, 918683, 862349, 1133018, 964262, 965766, 862445, 885023, 821083, 15927694, 1093331, 879517, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590]"
1288,"[923746, 1096036, 999971, 1068561, 862349, 897954, 903233, 899201, 862671, 6463944, 998741, 6704411, 15863820, 1027663, 13777312, 9677099, 13775768, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378]"
1289,"[1071759, 1029743, 15926885, 1085604, 1110572, 1085476, 7440663, 931671, 10344585, 1124729, 5569230, 862035, 1096622, 884756, 7409664, 13213108, 1119399, 5564931, 10312347, 13213121, 1122091, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996]"
1290,"[871061, 1137688, 1051323, 8065410, 938700, 1013321, 826249, 973916, 1070702, 1081177, 1133072, 844165, 1116821, 5568378, 1013149, 849843, 1002558, 1058779, 989824, 860439, 1010676, 991223, 850795, 951703, 913623, 871433, 1005186, 929309, 899682, 1058930, 9365106, 16809581, 1099510, 13506119, 828328, 5592094, 13115894, 12757140, 837865, 1027421, 1054047, 1000917, 13671473, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404]"
1291,"[1082185, 993028, 999858, 986947, 955370, 837270, 823704, 1068258, 1106523, 1097001, 10285106, 919644, 852317, 1081177, 962229, 835285, 12301100, 976199, 5591154, 1031633, 916050, 862582, 1007414, 988693, 1011141, 1126808, 991592, 827047, 6464208, 13213074, 1060363, 1046968, 1132018, 1044650, 1069566, 1095737, 989409, 884145, 5995485, 6773016, 10355622, 1009662, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230]"
1292,"[1040693, 16807620, 9802988, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476]"
1293,"[930262, 999318, 864143, 903123, 991058, 988572, 5574409, 1124694, 979559, 917277, 835347, 837139, 883004, 958137, 940700, 856515, 909306, 969419, 966603, 1126922, 998556, 871279, 8290587, 13115579, 1044078, 883003, 12301338, 1106091, 986947, 979707, 1033142, 1001148, 959409, 847982, 944534, 844179, 999971, 907014, 857849, 882441, 1004906, 883404, 1132770, 1088835, 883963, 938566, 844165, 945324, 1061220, 974108]"
1294,"[15717100, 848971, 830503, 991223, 16734005, 13876901, 885406, 13115937, 837012, 850645, 834484, 930666, 944929, 937791, 9884698, 878996, 1069415, 1027168, 906017, 840361, 849843, 1050229, 1098066, 907014, 827919, 1134810, 1068715, 878775, 1082185, 916122, 1049906, 1004906, 988206, 1009449, 1124694, 961554, 1008316, 1089066, 924786, 853172, 1119051, 960484, 1126899, 972742, 951526, 952981, 1053875, 856345, 1085137, 889731]"
1295,"[1029743, 1123022, 10180324, 8119303, 8273950, 987724, 1044805, 886481, 15452729, 907631, 891141, 845705, 10121965, 899624, 830887, 995645, 12301109, 913785, 999714, 893400, 12301839, 1089381, 918368, 991999, 893018, 1048462, 865885, 953278, 952317, 910032, 971949, 896974, 1138487, 1017201, 928049, 901062, 1072523, 1104205, 8293447, 1006184, 10284972, 1026011, 845265, 905817, 934427, 985999, 1085333, 933303, 15452805, 831506]"
1296,"[1042438, 880150, 1005186, 982790, 15926927, 13115579, 951590, 840361, 995242, 15926712, 1113721, 1124729, 1055863, 5591538, 7467039, 935578, 1063578, 831587, 12757382, 980259, 996269, 955431, 1116138, 7410017, 868588, 986869, 888004, 957444, 910705, 5566967, 1090648, 15927986, 875402, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554]"
1297,"[930118, 1092303, 968215, 1075707, 961554, 1043006, 861792, 6534178, 995785, 834484, 1041259, 944137, 1082185, 1026118, 866211, 1047226, 932179, 904422, 883404, 829852, 826249, 847270, 1007269, 995852, 1133018, 1106523, 848154, 1068719, 848319, 870515, 1043128, 1035843, 848071, 1076881, 963727, 1127831, 926065, 1072009, 13071901, 854852, 825494, 1070803, 873056, 1003600, 1103752, 13093050, 1037863, 1079913, 860776, 1083770]"
1298,"[961979, 1082185, 1004906, 921744, 1068719, 1096036, 1003188, 9416729, 995242, 883404, 953476, 976998, 859010, 999971, 1054262, 862139, 8205218, 902192, 994262, 1127025, 955043, 16770156, 824193, 911432, 12525019, 13095243, 910309, 17291590, 852145, 9677056, 15925571, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568]"
1299,"[977344, 6534178, 900802, 866227, 921744, 1013770, 914754, 865634, 928754, 9836106, 912004, 902167, 995852, 867140, 855325, 1124323, 12524323, 5572828, 834484, 903325, 962568, 904360, 840361, 15926844, 15926886, 1096343, 9553031, 1029743, 896369, 823758, 1012816, 873654, 889649, 1070214, 826385, 851819, 1004906, 916050, 1117514, 897125, 1081262, 895680, 9655212, 8090537, 8090521, 1125739, 1079223, 1027569, 15971874, 942151]"
1300,"[865456, 1082185, 987724, 1138467, 1100125, 981760, 1043590, 1081853, 1052046, 995242, 820165, 892844, 1130517, 923746, 914190, 14050574, 1034686, 15926712, 873654, 1068561, 15972298, 860776, 995785, 6034857, 946839, 937413, 16809431, 882247, 1068843, 927191, 1106523, 1133018, 1055646, 918368, 8019721, 1055504, 850157, 12811532, 1042907, 1051093, 10121965, 10149761, 5568228, 1081177, 1123106, 962568, 995358, 970119, 1075282, 6534178]"
1302,"[6395907, 1137284, 8293439, 8358383, 1111236, 1073150, 916487, 1036501, 1118479, 1114251, 5573314, 9827666, 998119, 13911564, 17179873, 1102090, 7168890, 1084591, 1079223, 13911022, 7166861, 930918, 1031447, 982485, 835943, 863259, 846466, 1033046, 5565536, 912549, 877391, 7166863, 1095870, 847962, 828771, 13213055, 967332, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785]"
1303,"[868727, 866211, 945662, 15511233, 12171656, 975644, 1082185, 6534178, 1041796, 833715, 824555, 914513, 1119879, 972742, 987480, 860776, 1081177, 1098248, 973673, 835576, 1002178, 1029624, 976199, 998444, 820165, 847270, 986947, 1040693, 968215, 913785, 5569327, 951590, 833724, 1071939, 1092026, 896369, 838602, 914190, 881883, 5569230, 882305, 936753, 13416351, 942817, 924423, 972312, 944466, 835236, 879445, 1094924]"
1304,"[7167853, 977166, 965963, 1043006, 849098, 889509, 873902, 1029743, 14112236, 1139216, 923746, 1027610, 1043590, 1118623, 997200, 17104444, 1106523, 856166, 957521, 1135681, 9219965, 839418, 1036126, 916051, 15971574, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075]"
1305,"[958382, 1037894, 1076875, 13841744, 1060269, 915041, 840361, 1021116, 914190, 1058405, 1104349, 1050229, 878637, 5569845, 944139, 5569230, 859237, 1075175, 940947, 834484, 906838, 9836903, 1106523, 921763, 1103808, 1092026, 1115801, 911974, 983659, 17104444, 5565392, 1069538, 903567, 992151, 968072, 1048237, 857697, 1058968, 1080479, 859075, 15926712, 15926885, 859010, 892844, 1051323, 1137507, 8116306, 1082185, 6534178, 1029743]"
1306,"[7166861, 864805, 1002739, 1014238, 1127025, 12301839, 981521, 992151, 885697, 951590, 1096036, 1029743, 893018, 852864, 889774, 1070015, 1085604, 871756, 979707, 985427, 1075214, 952317, 1134522, 916122, 1051323, 1138443, 883003, 1124729, 1057875, 6464180, 6464069, 9527183, 13038913, 8293272, 6034951, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018]"
1307,"[12987975, 1119405, 9297574, 13093050, 860776, 911411, 1117121, 1095275, 854852, 1131380, 1007796, 6034780, 17290664, 906262, 1063207, 1022872, 990941, 1079110, 12456256, 15778190, 15778193, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996]"
